Cultivo;Campagna;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Produccion;Rendimiento
Trigo;1991/92;SALTA;METAN;3.500;100;100;1.000
Trigo;1992/93;SALTA;METAN;3.500;3.500;3.500;1.000
Trigo;1993/94;SALTA;METAN;1.800;1.000;800;800
Trigo;1994/95;SALTA;METAN;2.000;1.500;1.700;1.133
Trigo;1995/96;SALTA;METAN;1.300;1.300;900;692
Trigo;1996/97;SALTA;METAN;2.000;2.000;3.400;1.700
Trigo;1997/98;SALTA;METAN;1.500;1.500;1.200;800
Trigo;1998/99;SALTA;METAN;900;900;1.200;1.333
Trigo;2000/01;SALTA;METAN;11.000;9.000;6.700;744
Trigo;2001/02;SALTA;METAN;12.000;10.000;8.000;800
Trigo;2002/03;SALTA;METAN;13.000;11.500;9.200;800
Trigo;2003/04;SALTA;METAN;11.000;7.000;7.000;1.000
Trigo;2004/05;SALTA;METAN;15.000;14.000;14.000;1.000
Trigo;2005/06;SALTA;METAN;10.000;4.000;2.000;500
Trigo;2006/07;SALTA;METAN;16.000;16.000;22.400;1.400
Trigo;2007/08;SALTA;METAN;18.000;18.000;21.600;1.200
Trigo;2008/09;SALTA;METAN;20.500;20.500;24.600;1.200
Trigo;2009/10;SALTA;METAN;23.500;22.795;27.350;1.200
Trigo;2010/11;SALTA;METAN;24.500;24.500;26.950;1.100
Trigo;2011/12;SALTA;METAN;24.500;24.500;36.750;1.500
Trigo;2012/13;SALTA;METAN;8.520;8.140;9.770;1.200
Trigo;2013/14;SALTA;METAN;1.250;1.175;1.410;1.200
Trigo;2014/15;SALTA;METAN;2.630;1.330;2.000;1.504
Trigo;2015/16;SALTA;METAN;6.580;5.880;10.000;1.701
Trigo;2016/17;SALTA;METAN;9.500;6.260;13.146;2.100
Trigo;2017/18;SALTA;METAN;9.300;8.200;9.840;1.200
Trigo;1998/99;SALTA;MOLINOS;0;0;0;0
Trigo;1992/93;SALTA;ORAN;500;500;600;1.200
Trigo;1993/94;SALTA;ORAN;200;100;100;1.000
Trigo;1998/99;SALTA;ORAN;0;0;0;0
Trigo;2003/04;SALTA;ORAN;2.000;2.000;7.000;3.500
Trigo;2004/05;SALTA;ORAN;2.500;2.500;8.750;3.500
Trigo;2005/06;SALTA;ORAN;2.500;2.500;6.250;2.500
Trigo;2006/07;SALTA;ORAN;2.500;2.500;2.500;1.000
Trigo;2007/08;SALTA;ORAN;3.500;3.500;3.500;1.000
Trigo;2008/09;SALTA;ORAN;7.200;7.200;5.760;800
Trigo;2009/10;SALTA;ORAN;10.500;9.240;7.390;800
Trigo;2010/11;SALTA;ORAN;10.500;10.080;7.560;750
Trigo;2011/12;SALTA;ORAN;10.500;10.185;10.190;1.000
Trigo;2012/13;SALTA;ORAN;7.850;7.590;6.070;800
Trigo;2013/14;SALTA;ORAN;240;226;270;1.195
Trigo;2014/15;SALTA;ORAN;1.320;620;930;1.500
Trigo;2015/16;SALTA;ORAN;2.520;2.320;3.710;1.599
Trigo;2016/17;SALTA;ORAN;300;190;190;1.000
Trigo;2017/18;SALTA;ORAN;3.070;3.010;2.408;800
Trigo;1998/99;SALTA;RIVADAVIA;0;0;0;0
Trigo;1980/81;SALTA;"ROSARIO DE LA FRONTERA";100;100;170;1.700
Trigo;1981/82;SALTA;"ROSARIO DE LA FRONTERA";50;20;30;1.500
Trigo;1982/83;SALTA;"ROSARIO DE LA FRONTERA";100;0;0;0
Trigo;1983/84;SALTA;"ROSARIO DE LA FRONTERA";700;700;500;714
Trigo;1984/85;SALTA;"ROSARIO DE LA FRONTERA";800;800;960;1.200
Trigo;1985/86;SALTA;"ROSARIO DE LA FRONTERA";2.000;1.800;1.260;700
Trigo;1986/87;SALTA;"ROSARIO DE LA FRONTERA";200;100;60;600
Trigo;1987/88;SALTA;"ROSARIO DE LA FRONTERA";280;180;200;1.111
Trigo;1988/89;SALTA;"ROSARIO DE LA FRONTERA";380;380;343;903
Trigo;1989/90;SALTA;"ROSARIO DE LA FRONTERA";700;500;900;1.800
Trigo;1990/91;SALTA;"ROSARIO DE LA FRONTERA";2.600;2.600;4.300;1.654
Trigo;1991/92;SALTA;"ROSARIO DE LA FRONTERA";2.000;2.000;4.000;2.000
Trigo;1992/93;SALTA;"ROSARIO DE LA FRONTERA";2.200;2.100;2.500;1.190
Trigo;1993/94;SALTA;"ROSARIO DE LA FRONTERA";2.200;1.000;800;800
Trigo;1994/95;SALTA;"ROSARIO DE LA FRONTERA";2.500;2.000;2.000;1.000
Trigo;1995/96;SALTA;"ROSARIO DE LA FRONTERA";500;500;500;1.000
Trigo;1996/97;SALTA;"ROSARIO DE LA FRONTERA";1.500;1.500;2.600;1.733
Trigo;1997/98;SALTA;"ROSARIO DE LA FRONTERA";1.300;1.300;1.000;769
Trigo;1998/99;SALTA;"ROSARIO DE LA FRONTERA";600;600;600;1.000
Trigo;2000/01;SALTA;"ROSARIO DE LA FRONTERA";8.000;7.000;5.300;757
Trigo;2001/02;SALTA;"ROSARIO DE LA FRONTERA";11.000;10.000;8.000;800
Trigo;2002/03;SALTA;"ROSARIO DE LA FRONTERA";11.000;9.000;7.200;800
Trigo;2003/04;SALTA;"ROSARIO DE LA FRONTERA";9.000;6.000;3.000;500
Trigo;2004/05;SALTA;"ROSARIO DE LA FRONTERA";13.000;12.000;7.200;600
Trigo;2005/06;SALTA;"ROSARIO DE LA FRONTERA";10.000;6.000;2.400;400
Trigo;2006/07;SALTA;"ROSARIO DE LA FRONTERA";13.500;13.500;18.900;1.400
Trigo;2007/08;SALTA;"ROSARIO DE LA FRONTERA";13.500;13.500;16.200;1.200
Trigo;2008/09;SALTA;"ROSARIO DE LA FRONTERA";13.500;13.500;16.200;1.200
Trigo;2009/10;SALTA;"ROSARIO DE LA FRONTERA";14.800;14.360;15.800;1.100
Trigo;2010/11;SALTA;"ROSARIO DE LA FRONTERA";15.400;15.400;18.480;1.200
Trigo;2011/12;SALTA;"ROSARIO DE LA FRONTERA";15.400;15.400;21.560;1.400
Trigo;2012/13;SALTA;"ROSARIO DE LA FRONTERA";6.850;6.580;7.900;1.201
Trigo;2013/14;SALTA;"ROSARIO DE LA FRONTERA";150;140;170;1.214
Trigo;2014/15;SALTA;"ROSARIO DE LA FRONTERA";2.640;840;1.260;1.500
Trigo;2015/16;SALTA;"ROSARIO DE LA FRONTERA";16.038;13.538;23.010;1.700
Trigo;2016/17;SALTA;"ROSARIO DE LA FRONTERA";14.200;9.360;18.720;2.000
Trigo;2017/18;SALTA;"ROSARIO DE LA FRONTERA";13.100;11.850;14.220;1.200
Trigo;1980/81;SALTA;"ROSARIO DE LERMA";60;20;30;1.500
Trigo;1981/82;SALTA;"ROSARIO DE LERMA";100;100;220;2.200
Trigo;1982/83;SALTA;"ROSARIO DE LERMA";50;40;72;1.800
Trigo;1983/84;SALTA;"ROSARIO DE LERMA";50;50;94;1.880
Trigo;1984/85;SALTA;"ROSARIO DE LERMA";50;0;0;0
Trigo;1985/86;SALTA;"ROSARIO DE LERMA";200;150;225;1.500
Trigo;1986/87;SALTA;"ROSARIO DE LERMA";100;100;150;1.500
Trigo;1987/88;SALTA;"ROSARIO DE LERMA";20;0;0;0
Trigo;1988/89;SALTA;"ROSARIO DE LERMA";20;20;30;1.500
Trigo;1989/90;SALTA;"ROSARIO DE LERMA";50;50;90;1.800
Trigo;1998/99;SALTA;"ROSARIO DE LERMA";0;0;0;0
Trigo;2000/01;SALTA;"ROSARIO DE LERMA";350;350;700;2.000
Trigo;2001/02;SALTA;"ROSARIO DE LERMA";600;600;840;1.400
Trigo;2002/03;SALTA;"ROSARIO DE LERMA";1.200;1.200;1.440;1.200
Trigo;2003/04;SALTA;"ROSARIO DE LERMA";1.200;1.200;2.400;2.000
Trigo;2004/05;SALTA;"ROSARIO DE LERMA";1.200;1.200;2.400;2.000
Trigo;2005/06;SALTA;"ROSARIO DE LERMA";1.000;1.000;2.500;2.500
Trigo;2006/07;SALTA;"ROSARIO DE LERMA";1.300;1.300;2.210;1.700
Trigo;2007/08;SALTA;"ROSARIO DE LERMA";1.300;1.300;2.080;1.600
Trigo;2008/09;SALTA;"ROSARIO DE LERMA";1.300;1.300;2.340;1.800
Trigo;2009/10;SALTA;"ROSARIO DE LERMA";1.050;1.050;1.680;1.600
Trigo;2010/11;SALTA;"ROSARIO DE LERMA";800;800;1.920;2.400
Trigo;2011/12;SALTA;"ROSARIO DE LERMA";800;800;1.760;2.200
Trigo;2012/13;SALTA;"ROSARIO DE LERMA";280;280;620;2.214
Trigo;2013/14;SALTA;"ROSARIO DE LERMA";70;70;130;1.857
Trigo;2014/15;SALTA;"ROSARIO DE LERMA";140;80;190;2.375
Trigo;2015/16;SALTA;"ROSARIO DE LERMA";180;180;320;1.778
Trigo;2016/17;SALTA;"ROSARIO DE LERMA";300;190;456;2.400
Trigo;2017/18;SALTA;"ROSARIO DE LERMA";300;300;480;1.600
Trigo;1980/81;SALTA;"SAN CARLOS";60;60;70;1.167
Trigo;1981/82;SALTA;"SAN CARLOS";60;20;36;1.800
Trigo;1982/83;SALTA;"SAN CARLOS";60;40;72;1.800
Trigo;1983/84;SALTA;"SAN CARLOS";60;50;70;1.400
Trigo;1984/85;SALTA;"SAN CARLOS";50;50;50;1.000
Trigo;1985/86;SALTA;"SAN CARLOS";100;100;120;1.200
Trigo;1986/87;SALTA;"SAN CARLOS";100;100;120;1.200
Trigo;1987/88;SALTA;"SAN CARLOS";30;30;33;1.100
Trigo;1988/89;SALTA;"SAN CARLOS";30;30;27;900
Trigo;1989/90;SALTA;"SAN CARLOS";90;90;80;889
Trigo;1998/99;SALTA;"SAN CARLOS";0;0;0;0
Trigo;1998/99;SALTA;"SANTA VICTORIA";0;0;0;0
Trigo;1980/81;"SAN JUAN";IGLESIA;20;20;30;1.500
Trigo;1981/82;"SAN JUAN";IGLESIA;20;20;30;1.500
Trigo;1982/83;"SAN JUAN";IGLESIA;50;50;50;1.000
Trigo;1983/84;"SAN JUAN";IGLESIA;100;100;150;1.500
Trigo;1984/85;"SAN JUAN";IGLESIA;90;90;130;1.444
Trigo;1985/86;"SAN JUAN";IGLESIA;70;70;110;1.571
Trigo;1980/81;"SAN JUAN";JACHAL;150;150;230;1.533
Trigo;1981/82;"SAN JUAN";JACHAL;280;280;430;1.536
Trigo;1982/83;"SAN JUAN";JACHAL;450;450;600;1.333
Trigo;1983/84;"SAN JUAN";JACHAL;550;550;825;1.500
Trigo;1984/85;"SAN JUAN";JACHAL;555;555;812;1.463
Trigo;1985/86;"SAN JUAN";JACHAL;430;430;680;1.581
Trigo;1983/84;"SAN JUAN";SARMIENTO;50;50;135;2.700
Trigo;1984/85;"SAN JUAN";SARMIENTO;40;40;58;1.450
Trigo;1985/86;"SAN JUAN";SARMIENTO;20;20;30;1.500
Trigo;1990/91;"SAN LUIS";AYACUCHO;8.800;6.200;5.000;806
Trigo;1998/99;"SAN LUIS";AYACUCHO;0;0;0;0
Trigo;2006/07;"SAN LUIS";AYACUCHO;1.300;980;3.040;3.102
Trigo;2007/08;"SAN LUIS";AYACUCHO;1.100;1.100;2.890;2.627
Trigo;2008/09;"SAN LUIS";AYACUCHO;2.900;2.900;11.600;4.000
Trigo;2009/10;"SAN LUIS";AYACUCHO;1.200;1.200;3.240;2.700
Trigo;2010/11;"SAN LUIS";AYACUCHO;700;700;3.360;4.800
Trigo;2011/12;"SAN LUIS";AYACUCHO;2.200;2.200;8.050;3.659
Trigo;2012/13;"SAN LUIS";AYACUCHO;1.100;1.100;3.900;3.545
Trigo;2013/14;"SAN LUIS";AYACUCHO;2.500;2.500;8.200;3.280
Trigo;2014/15;"SAN LUIS";AYACUCHO;2.500;2.500;7.880;3.152
Trigo;2015/16;"SAN LUIS";AYACUCHO;1.200;1.200;4.920;4.100
Trigo;2016/17;"SAN LUIS";AYACUCHO;2.200;2.060;8.040;3.903
Trigo;2017/18;"SAN LUIS";AYACUCHO;2.200;2.200;8.700;3.955
Trigo;1998/99;"SAN LUIS";BELGRANO;0;0;0;0
Trigo;1980/81;"SAN LUIS";CHACABUCO;1.000;100;60;600
Trigo;1981/82;"SAN LUIS";CHACABUCO;600;400;320;800
Trigo;1982/83;"SAN LUIS";CHACABUCO;800;800;950;1.188
Trigo;1983/84;"SAN LUIS";CHACABUCO;800;800;1.080;1.350
Trigo;1984/85;"SAN LUIS";CHACABUCO;1.330;1.330;2.345;1.763
Trigo;1985/86;"SAN LUIS";CHACABUCO;1.450;1.450;2.560;1.766
Trigo;1986/87;"SAN LUIS";CHACABUCO;460;460;370;804
Trigo;1987/88;"SAN LUIS";CHACABUCO;250;200;250;1.250
Trigo;1988/89;"SAN LUIS";CHACABUCO;400;350;400;1.143
Trigo;1989/90;"SAN LUIS";CHACABUCO;600;500;500;1.000
Trigo;1991/92;"SAN LUIS";CHACABUCO;1.900;1.900;3.000;1.579
Trigo;1994/95;"SAN LUIS";CHACABUCO;200;200;200;1.000
Trigo;1998/99;"SAN LUIS";CHACABUCO;0;0;0;0
Trigo;2006/07;"SAN LUIS";CHACABUCO;380;0;0;0
Trigo;2007/08;"SAN LUIS";CHACABUCO;650;650;1.240;1.908
Trigo;2008/09;"SAN LUIS";CHACABUCO;300;300;360;1.200
Trigo;2009/10;"SAN LUIS";CHACABUCO;200;200;360;1.800
Trigo;2010/11;"SAN LUIS";CHACABUCO;1.200;1.200;2.160;1.800
Trigo;2011/12;"SAN LUIS";CHACABUCO;550;550;1.320;2.400
Trigo;2012/13;"SAN LUIS";CHACABUCO;200;200;440;2.200
Trigo;2013/14;"SAN LUIS";CHACABUCO;400;400;640;1.600
Trigo;2014/15;"SAN LUIS";CHACABUCO;300;300;420;1.400
Trigo;2016/17;"SAN LUIS";CHACABUCO;400;350;805;2.300
Trigo;2017/18;"SAN LUIS";CHACABUCO;800;800;1.680;2.100
Trigo;1980/81;"SAN LUIS";"CORONEL PRINGLES";1.500;300;200;667
Trigo;1981/82;"SAN LUIS";"CORONEL PRINGLES";1.000;400;320;800
Trigo;1982/83;"SAN LUIS";"CORONEL PRINGLES";1.300;1.300;1.560;1.200
Trigo;1983/84;"SAN LUIS";"CORONEL PRINGLES";1.400;1.300;1.940;1.492
Trigo;1984/85;"SAN LUIS";"CORONEL PRINGLES";2.570;2.570;4.000;1.556
Trigo;1985/86;"SAN LUIS";"CORONEL PRINGLES";2.800;2.800;4.400;1.571
Trigo;1986/87;"SAN LUIS";"CORONEL PRINGLES";890;890;710;798
Trigo;1987/88;"SAN LUIS";"CORONEL PRINGLES";1.000;700;850;1.214
Trigo;1988/89;"SAN LUIS";"CORONEL PRINGLES";2.000;1.100;1.100;1.000
Trigo;1989/90;"SAN LUIS";"CORONEL PRINGLES";2.900;2.100;1.500;714
Trigo;1991/92;"SAN LUIS";"CORONEL PRINGLES";1.400;1.400;2.500;1.786
Trigo;1994/95;"SAN LUIS";"CORONEL PRINGLES";400;400;400;1.000
Trigo;1995/96;"SAN LUIS";"CORONEL PRINGLES";1.200;800;400;500
Trigo;1996/97;"SAN LUIS";"CORONEL PRINGLES";2.800;2.300;2.300;1.000
Trigo;1997/98;"SAN LUIS";"CORONEL PRINGLES";1.500;700;700;1.000
Trigo;1998/99;"SAN LUIS";"CORONEL PRINGLES";1.400;1.400;1.800;1.286
Trigo;2000/01;"SAN LUIS";"CORONEL PRINGLES";2.800;2.800;3.920;1.400
Trigo;2007/08;"SAN LUIS";"CORONEL PRINGLES";750;500;1.050;2.100
Trigo;2008/09;"SAN LUIS";"CORONEL PRINGLES";500;500;650;1.300
Trigo;2009/10;"SAN LUIS";"CORONEL PRINGLES";850;850;1.990;2.341
Trigo;2010/11;"SAN LUIS";"CORONEL PRINGLES";1.500;1.300;5.530;4.254
Trigo;2011/12;"SAN LUIS";"CORONEL PRINGLES";300;300;1.230;4.100
Trigo;2012/13;"SAN LUIS";"CORONEL PRINGLES";450;450;1.220;2.711
Trigo;2013/14;"SAN LUIS";"CORONEL PRINGLES";250;250;650;2.600
Trigo;2014/15;"SAN LUIS";"CORONEL PRINGLES";3.500;3.300;5.280;1.600
Trigo;2015/16;"SAN LUIS";"CORONEL PRINGLES";400;300;870;2.900
Trigo;2016/17;"SAN LUIS";"CORONEL PRINGLES";1.100;980;2.646;2.700
Trigo;2017/18;"SAN LUIS";"CORONEL PRINGLES";850;850;2.210;2.600
Trigo;1980/81;"SAN LUIS";"GENERAL PEDERNERA";2.300;200;120;600
Trigo;1981/82;"SAN LUIS";"GENERAL PEDERNERA";1.400;600;480;800
Trigo;1982/83;"SAN LUIS";"GENERAL PEDERNERA";2.000;1.400;1.900;1.357
Trigo;1983/84;"SAN LUIS";"GENERAL PEDERNERA";1.800;1.450;2.000;1.379
Trigo;1984/85;"SAN LUIS";"GENERAL PEDERNERA";3.500;3.500;6.420;1.834
Trigo;1985/86;"SAN LUIS";"GENERAL PEDERNERA";3.800;3.800;7.000;1.842
Trigo;1986/87;"SAN LUIS";"GENERAL PEDERNERA";1.200;1.200;960;800
Trigo;1987/88;"SAN LUIS";"GENERAL PEDERNERA";1.000;800;900;1.125
Trigo;1988/89;"SAN LUIS";"GENERAL PEDERNERA";2.000;1.000;1.100;1.100
Trigo;1989/90;"SAN LUIS";"GENERAL PEDERNERA";4.500;3.000;2.800;933
Trigo;1991/92;"SAN LUIS";"GENERAL PEDERNERA";1.200;1.200;2.000;1.667
Trigo;1994/95;"SAN LUIS";"GENERAL PEDERNERA";400;400;400;1.000
Trigo;1998/99;"SAN LUIS";"GENERAL PEDERNERA";0;0;0;0
Trigo;2000/01;"SAN LUIS";"GENERAL PEDERNERA";700;700;980;1.400
Trigo;2006/07;"SAN LUIS";"GENERAL PEDERNERA";1.700;1.300;2.600;2.000
Trigo;2007/08;"SAN LUIS";"GENERAL PEDERNERA";800;800;1.680;2.100
Trigo;2008/09;"SAN LUIS";"GENERAL PEDERNERA";2.600;2.300;2.990;1.300
Trigo;2009/10;"SAN LUIS";"GENERAL PEDERNERA";400;150;230;1.533
Trigo;2010/11;"SAN LUIS";"GENERAL PEDERNERA";1.800;1.650;2.640;1.600
Trigo;2011/12;"SAN LUIS";"GENERAL PEDERNERA";1.300;1.050;2.210;2.105
Trigo;2012/13;"SAN LUIS";"GENERAL PEDERNERA";800;800;1.520;1.900
Trigo;2013/14;"SAN LUIS";"GENERAL PEDERNERA";600;450;630;1.400
Trigo;2014/15;"SAN LUIS";"GENERAL PEDERNERA";1.700;1.600;2.240;1.400
Trigo;2015/16;"SAN LUIS";"GENERAL PEDERNERA";16.540;12.150;31.590;2.600
Trigo;2016/17;"SAN LUIS";"GENERAL PEDERNERA";16.100;14.460;36.150;2.500
Trigo;2017/18;"SAN LUIS";"GENERAL PEDERNERA";19.660;18.460;46.150;2.500
Trigo;1980/81;"SAN LUIS";"GOBERNADOR DUPUY";500;0;0;0
Trigo;1981/82;"SAN LUIS";"GOBERNADOR DUPUY";300;150;120;800
Trigo;1982/83;"SAN LUIS";"GOBERNADOR DUPUY";500;500;590;1.180
Trigo;1983/84;"SAN LUIS";"GOBERNADOR DUPUY";500;500;650;1.300
Trigo;1991/92;"SAN LUIS";"GOBERNADOR DUPUY";800;800;1.400;1.750
Trigo;1994/95;"SAN LUIS";"GOBERNADOR DUPUY";200;200;200;1.000
Trigo;1998/99;"SAN LUIS";"GOBERNADOR DUPUY";0;0;0;0
Trigo;2000/01;"SAN LUIS";"GOBERNADOR DUPUY";200;200;280;1.400
Trigo;2006/07;"SAN LUIS";"GOBERNADOR DUPUY";600;0;0;0
Trigo;2007/08;"SAN LUIS";"GOBERNADOR DUPUY";500;500;850;1.700
Trigo;2008/09;"SAN LUIS";"GOBERNADOR DUPUY";900;900;1.170;1.300
Trigo;2016/17;"SAN LUIS";"GOBERNADOR DUPUY";3.500;3.140;6.280;2.000
Trigo;2017/18;"SAN LUIS";"GOBERNADOR DUPUY";5.130;5.130;10.773;2.100
Trigo;1980/81;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";1.000;200;120;600
Trigo;1981/82;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";700;450;360;800
Trigo;1982/83;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";1.000;1.000;1.200;1.200
Trigo;1983/84;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";1.000;950;1.330;1.400
Trigo;1984/85;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";1.300;1.300;2.235;1.719
Trigo;1985/86;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";1.410;1.410;2.440;1.731
Trigo;1986/87;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";450;450;360;800
Trigo;1987/88;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";250;240;300;1.250
Trigo;1988/89;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";400;350;400;1.143
Trigo;1989/90;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";500;400;400;1.000
Trigo;1998/99;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";0;0;0;0
Trigo;2006/07;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";150;0;0;0
Trigo;2007/08;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";400;400;760;1.900
Trigo;2008/09;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";400;400;560;1.400
Trigo;2009/10;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";200;200;360;1.800
Trigo;2010/11;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";350;250;480;1.920
Trigo;2011/12;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";150;150;440;2.933
Trigo;2012/13;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";120;120;320;2.667
Trigo;2013/14;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";200;200;440;2.200
Trigo;2014/15;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";350;350;630;1.800
Trigo;2015/16;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";150;150;380;2.533
Trigo;2016/17;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";600;520;1.404;2.700
Trigo;2017/18;"SAN LUIS";"JUAN MARTIN DE PUEYRREDON";600;600;1.500;2.500
Trigo;1998/99;"SAN LUIS";JUNIN;0;0;0;0
Trigo;2010/11;"SAN LUIS";JUNIN;150;100;210;2.100
Trigo;2011/12;"SAN LUIS";JUNIN;100;100;340;3.400
Trigo;2012/13;"SAN LUIS";JUNIN;120;120;340;2.833
Trigo;2013/14;"SAN LUIS";JUNIN;80;80;210;2.625
Trigo;2014/15;"SAN LUIS";JUNIN;100;100;210;2.100
Trigo;2015/16;"SAN LUIS";JUNIN;90;90;370;4.111
Trigo;2016/17;"SAN LUIS";JUNIN;200;170;595;3.500
Trigo;2017/18;"SAN LUIS";JUNIN;350;350;1.260;3.600
Trigo;1991/92;"SAN LUIS";"LIBERTADOR GENERAL SAN MARTIN";1.700;1.700;2.700;1.588
Trigo;1998/99;"SAN LUIS";"LIBERTADOR GENERAL SAN MARTIN";0;0;0;0
Trigo;2000/01;"SAN LUIS";"LIBERTADOR GENERAL SAN MARTIN";300;300;420;1.400
Trigo;2010/11;"SAN LUIS";"LIBERTADOR GENERAL SAN MARTIN";150;100;170;1.700
Trigo;2013/14;"SAN LUIS";"LIBERTADOR GENERAL SAN MARTIN";150;100;170;1.700
Trigo;2016/17;"SAN LUIS";"LIBERTADOR GENERAL SAN MARTIN";100;80;240;3.000
Trigo;1980/81;"SANTA FE";"9 DE JULIO";4.400;1.300;1.900;1.462
Trigo;1981/82;"SANTA FE";"9 DE JULIO";1.000;700;800;1.143
Trigo;1982/83;"SANTA FE";"9 DE JULIO";2.500;2.200;2.500;1.136
Trigo;1983/84;"SANTA FE";"9 DE JULIO";2.500;2.300;3.030;1.317
Trigo;1984/85;"SANTA FE";"9 DE JULIO";1.000;300;450;1.500
Trigo;1985/86;"SANTA FE";"9 DE JULIO";500;500;750;1.500
Trigo;1986/87;"SANTA FE";"9 DE JULIO";500;500;650;1.300
Trigo;1990/91;"SANTA FE";"9 DE JULIO";300;100;100;1.000
Trigo;1991/92;"SANTA FE";"9 DE JULIO";100;100;200;2.000
Trigo;1992/93;"SANTA FE";"9 DE JULIO";600;500;1.400;2.800
Trigo;1993/94;"SANTA FE";"9 DE JULIO";500;250;300;1.200
Trigo;1994/95;"SANTA FE";"9 DE JULIO";7.200;7.200;11.500;1.597
Trigo;1995/96;"SANTA FE";"9 DE JULIO";2.000;1.300;800;615
Trigo;1996/97;"SANTA FE";"9 DE JULIO";6.000;3.000;4.400;1.467
Trigo;1997/98;"SANTA FE";"9 DE JULIO";11.500;7.000;6.300;900
Trigo;1998/99;"SANTA FE";"9 DE JULIO";11.000;11.000;27.000;2.455
Trigo;1999/00;"SANTA FE";"9 DE JULIO";12.500;10.900;19.500;1.789
Trigo;2000/01;"SANTA FE";"9 DE JULIO";21.100;20.000;33.000;1.650
Trigo;2001/02;"SANTA FE";"9 DE JULIO";45.000;45.000;63.000;1.400
Trigo;2002/03;"SANTA FE";"9 DE JULIO";55.000;45.500;81.900;1.800
Trigo;2003/04;"SANTA FE";"9 DE JULIO";55.000;55.000;101.750;1.850
Trigo;2004/05;"SANTA FE";"9 DE JULIO";55.000;38.500;46.200;1.200
Trigo;2005/06;"SANTA FE";"9 DE JULIO";29.500;19.500;35.100;1.800
Trigo;2006/07;"SANTA FE";"9 DE JULIO";27.500;25.600;46.080;1.800
Trigo;2007/08;"SANTA FE";"9 DE JULIO";2.500;2.500;3.750;1.500
Trigo;2010/11;"SANTA FE";"9 DE JULIO";18.000;14.000;23.130;1.652
Trigo;2011/12;"SANTA FE";"9 DE JULIO";40.000;38.500;61.600;1.600
Trigo;2012/13;"SANTA FE";"9 DE JULIO";32.900;32.900;72.380;2.200
Trigo;2013/14;"SANTA FE";"9 DE JULIO";20.000;14.200;11.360;800
Trigo;2014/15;"SANTA FE";"9 DE JULIO";52.000;50.800;91.440;1.800
Trigo;2015/16;"SANTA FE";"9 DE JULIO";81.100;72.100;180.250;2.500
Trigo;2016/17;"SANTA FE";"9 DE JULIO";97.400;87.570;210.168;2.400
Trigo;2017/18;"SANTA FE";"9 DE JULIO";93.400;93.400;242.840;2.600
Trigo;1980/81;"SANTA FE";BELGRANO;78.900;75.000;135.000;1.800
Trigo;1981/82;"SANTA FE";BELGRANO;86.000;85.300;153.000;1.794
Trigo;1982/83;"SANTA FE";BELGRANO;90.000;89.500;143.200;1.600
Trigo;1983/84;"SANTA FE";BELGRANO;75.000;75.000;187.500;2.500
Trigo;1984/85;"SANTA FE";BELGRANO;58.000;57.800;150.280;2.600
Trigo;1985/86;"SANTA FE";BELGRANO;57.000;56.800;105.000;1.849
Trigo;1986/87;"SANTA FE";BELGRANO;51.000;50.600;96.600;1.909
Trigo;1987/88;"SANTA FE";BELGRANO;60.000;60.000;117.000;1.950
Trigo;1988/89;"SANTA FE";BELGRANO;68.000;66.000;145.000;2.197
Trigo;1989/90;"SANTA FE";BELGRANO;57.000;55.000;90.800;1.651
Trigo;1990/91;"SANTA FE";BELGRANO;65.000;61.500;119.900;1.950
Trigo;1991/92;"SANTA FE";BELGRANO;40.000;40.000;100.000;2.500
Trigo;1992/93;"SANTA FE";BELGRANO;40.000;40.000;112.000;2.800
Trigo;1993/94;"SANTA FE";BELGRANO;48.000;48.000;100.800;2.100
Trigo;1994/95;"SANTA FE";BELGRANO;48.000;48.000;93.600;1.950
Trigo;1995/96;"SANTA FE";BELGRANO;48.000;48.000;76.800;1.600
Trigo;1996/97;"SANTA FE";BELGRANO;97.700;97.700;231.500;2.370
Trigo;1997/98;"SANTA FE";BELGRANO;75.000;64.000;96.000;1.500
