Cultivo;Campaña;Provincia;Departamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
Girasol;2005/06;CHACO;"9 DE JULIO";26.800;25.800;51.700;2.004
Girasol;2006/07;CHACO;"9 DE JULIO";24.000;24.000;43.200;1.800
Girasol;2007/08;CHACO;"9 DE JULIO";15.000;15.000;25.500;1.700
Girasol;2008/09;CHACO;"9 DE JULIO";6.000;3.200;3.520;1.100
Girasol;2009/10;CHACO;"9 DE JULIO";3.500;3.200;2.240;700
Girasol;2010/11;CHACO;"9 DE JULIO";10.000;9.700;23.280;2.400
Girasol;2011/12;CHACO;"9 DE JULIO";7.500;6.350;13.970;2.200
Girasol;2012/13;CHACO;"9 DE JULIO";29.000;29.000;46.400;1.600
Girasol;2013/14;CHACO;"9 DE JULIO";11.800;11.500;11.500;1.000
Girasol;2014/15;CHACO;"9 DE JULIO";11.000;10.600;18.020;1.700
Girasol;2015/16;CHACO;"9 DE JULIO";24.000;23.250;39.760;1.710
Girasol;2016/17;CHACO;"9 DE JULIO";44.080;44.080;79.344;1.800
Girasol;2017/18;CHACO;"9 DE JULIO";26.097;25.447;43.260;1.700
Girasol;1981/82;CHACO;"ALMIRANTE BROWN";300;300;330;1.100
Girasol;1982/83;CHACO;"ALMIRANTE BROWN";600;600;660;1.100
Girasol;1984/85;CHACO;"ALMIRANTE BROWN";400;400;400;1.000
Girasol;1985/86;CHACO;"ALMIRANTE BROWN";1.000;1.000;1.000;1.000
Girasol;1986/87;CHACO;"ALMIRANTE BROWN";200;200;200;1.000
Girasol;1987/88;CHACO;"ALMIRANTE BROWN";600;600;780;1.300
Girasol;1989/90;CHACO;"ALMIRANTE BROWN";500;500;400;800
Girasol;1991/92;CHACO;"ALMIRANTE BROWN";200;200;300;1.500
Girasol;1992/93;CHACO;"ALMIRANTE BROWN";300;300;400;1.333
Girasol;1993/94;CHACO;"ALMIRANTE BROWN";200;200;300;1.500
Girasol;1994/95;CHACO;"ALMIRANTE BROWN";500;500;780;1.560
Girasol;1995/96;CHACO;"ALMIRANTE BROWN";125;125;135;1.080
Girasol;1997/98;CHACO;"ALMIRANTE BROWN";300;300;400;1.333
Girasol;1998/99;CHACO;"ALMIRANTE BROWN";2.000;2.000;3.800;1.900
Girasol;1999/00;CHACO;"ALMIRANTE BROWN";1.500;1.500;2.550;1.700
Girasol;2000/01;CHACO;"ALMIRANTE BROWN";700;700;880;1.257
Girasol;2001/02;CHACO;"ALMIRANTE BROWN";2.700;2.700;5.130;1.900
Girasol;2002/03;CHACO;"ALMIRANTE BROWN";18.000;18.000;32.400;1.800
Girasol;2003/04;CHACO;"ALMIRANTE BROWN";23.000;23.000;42.396;1.843
Girasol;2004/05;CHACO;"ALMIRANTE BROWN";9.000;9.000;11.050;1.228
Girasol;2005/06;CHACO;"ALMIRANTE BROWN";21.300;18.300;39.000;2.131
Girasol;2006/07;CHACO;"ALMIRANTE BROWN";25.600;25.600;38.400;1.500
Girasol;2007/08;CHACO;"ALMIRANTE BROWN";6.650;6.650;11.970;1.800
Girasol;2008/09;CHACO;"ALMIRANTE BROWN";6.000;4.000;4.800;1.200
Girasol;2009/10;CHACO;"ALMIRANTE BROWN";1.800;1.660;830;500
Girasol;2010/11;CHACO;"ALMIRANTE BROWN";13.000;13.000;26.000;2.000
Girasol;2011/12;CHACO;"ALMIRANTE BROWN";48.000;46.500;106.950;2.300
Girasol;2012/13;CHACO;"ALMIRANTE BROWN";64.000;59.000;76.700;1.300
Girasol;2013/14;CHACO;"ALMIRANTE BROWN";13.400;12.900;14.190;1.100
Girasol;2014/15;CHACO;"ALMIRANTE BROWN";8.500;8.400;14.280;1.700
Girasol;2015/16;CHACO;"ALMIRANTE BROWN";36.900;36.500;69.323;1.899
Girasol;2016/17;CHACO;"ALMIRANTE BROWN";50.000;50.000;72.500;1.450
Girasol;2017/18;CHACO;"ALMIRANTE BROWN";49.759;49.759;92.054;1.850
Girasol;1980/81;CHACO;BERMEJO;800;600;450;750
Girasol;1981/82;CHACO;BERMEJO;250;250;250;1.000
Girasol;1982/83;CHACO;BERMEJO;250;200;220;1.100
Girasol;1998/99;CHACO;BERMEJO;0;0;0;0
Girasol;2000/01;CHACO;BERMEJO;0;0;0;0
Girasol;2005/06;CHACO;BERMEJO;180;180;370;2.056
Girasol;2006/07;CHACO;BERMEJO;1.200;1.200;1.680;1.400
Girasol;2007/08;CHACO;BERMEJO;400;400;680;1.700
Girasol;2008/09;CHACO;BERMEJO;800;800;960;1.200
Girasol;2009/10;CHACO;BERMEJO;680;680;480;706
Girasol;2010/11;CHACO;BERMEJO;2.000;2.000;4.000;2.000
Girasol;2011/12;CHACO;BERMEJO;2.200;2.150;3.660;1.702
Girasol;2012/13;CHACO;BERMEJO;500;400;600;1.500
Girasol;1980/81;CHACO;CHACABUCO;10.000;2.510;1.157;461
Girasol;1981/82;CHACO;CHACABUCO;12.000;10.500;12.000;1.143
Girasol;1982/83;CHACO;CHACABUCO;17.000;16.500;23.300;1.412
Girasol;1983/84;CHACO;CHACABUCO;18.000;11.000;9.900;900
Girasol;1984/85;CHACO;CHACABUCO;20.000;20.000;21.000;1.050
Girasol;1985/86;CHACO;CHACABUCO;30.000;30.000;36.000;1.200
Girasol;1986/87;CHACO;CHACABUCO;18.200;11.700;12.000;1.026
Girasol;1987/88;CHACO;CHACABUCO;31.000;31.000;48.300;1.558
Girasol;1988/89;CHACO;CHACABUCO;10.300;7.800;7.800;1.000
Girasol;1989/90;CHACO;CHACABUCO;18.000;17.000;28.000;1.647
Girasol;1990/91;CHACO;CHACABUCO;17.500;12.500;17.300;1.384
Girasol;1991/92;CHACO;CHACABUCO;10.500;10.500;13.100;1.248
Girasol;1992/93;CHACO;CHACABUCO;16.200;13.200;19.800;1.500
Girasol;1993/94;CHACO;CHACABUCO;7.500;7.100;13.100;1.845
Girasol;1994/95;CHACO;CHACABUCO;15.000;13.500;25.500;1.889
Girasol;1995/96;CHACO;CHACABUCO;11.300;10.700;18.400;1.720
Girasol;1996/97;CHACO;CHACABUCO;12.000;12.000;18.000;1.500
Girasol;1997/98;CHACO;CHACABUCO;10.800;9.600;13.400;1.396
Girasol;1998/99;CHACO;CHACABUCO;25.000;22.600;41.800;1.850
Girasol;1999/00;CHACO;CHACABUCO;27.500;27.500;52.700;1.916
Girasol;2000/01;CHACO;CHACABUCO;18.000;18.000;23.400;1.300
Girasol;2001/02;CHACO;CHACABUCO;21.500;21.500;45.150;2.100
Girasol;2002/03;CHACO;CHACABUCO;42.000;42.000;74.760;1.780
Girasol;2003/04;CHACO;CHACABUCO;25.000;25.000;39.170;1.567
Girasol;2004/05;CHACO;CHACABUCO;20.000;20.000;25.150;1.258
Girasol;2005/06;CHACO;CHACABUCO;38.800;35.800;78.000;2.179
Girasol;2006/07;CHACO;CHACABUCO;36.900;36.900;59.040;1.600
Girasol;2007/08;CHACO;CHACABUCO;31.500;31.500;53.550;1.700
Girasol;2008/09;CHACO;CHACABUCO;20.000;10.000;10.000;1.000
Girasol;2009/10;CHACO;CHACABUCO;5.600;5.240;3.140;599
Girasol;2010/11;CHACO;CHACABUCO;16.000;16.000;40.000;2.500
Girasol;2011/12;CHACO;CHACABUCO;17.000;16.100;37.030;2.300
Girasol;2012/13;CHACO;CHACABUCO;36.000;34.900;59.330;1.700
Girasol;2013/14;CHACO;CHACABUCO;12.400;12.100;13.310;1.100
Girasol;2014/15;CHACO;CHACABUCO;14.000;13.400;28.140;2.100
Girasol;2015/16;CHACO;CHACABUCO;30.000;29.250;49.725;1.700
Girasol;2016/17;CHACO;CHACABUCO;50.400;48.800;78.080;1.600
Girasol;2017/18;CHACO;CHACABUCO;31.059;30.359;54.646;1.800
Girasol;1980/81;CHACO;"COMANDANTE FERNANDEZ";3.500;2.300;1.270;552
Girasol;1981/82;CHACO;"COMANDANTE FERNANDEZ";4.500;4.200;5.000;1.190
Girasol;1982/83;CHACO;"COMANDANTE FERNANDEZ";7.000;7.000;9.660;1.380
Girasol;1983/84;CHACO;"COMANDANTE FERNANDEZ";6.000;4.500;4.050;900
Girasol;1984/85;CHACO;"COMANDANTE FERNANDEZ";14.000;14.000;16.500;1.179
Girasol;1985/86;CHACO;"COMANDANTE FERNANDEZ";23.000;23.000;27.500;1.196
Girasol;1986/87;CHACO;"COMANDANTE FERNANDEZ";12.000;8.300;8.200;988
Girasol;1987/88;CHACO;"COMANDANTE FERNANDEZ";20.000;20.000;30.500;1.525
Girasol;1988/89;CHACO;"COMANDANTE FERNANDEZ";6.000;4.000;5.000;1.250
Girasol;1989/90;CHACO;"COMANDANTE FERNANDEZ";16.000;16.000;22.400;1.400
Girasol;1990/91;CHACO;"COMANDANTE FERNANDEZ";8.500;7.500;10.400;1.387
Girasol;1991/92;CHACO;"COMANDANTE FERNANDEZ";5.000;5.000;6.000;1.200
Girasol;1992/93;CHACO;"COMANDANTE FERNANDEZ";7.700;6.150;8.600;1.398
Girasol;1993/94;CHACO;"COMANDANTE FERNANDEZ";1.500;1.500;2.000;1.333
Girasol;1994/95;CHACO;"COMANDANTE FERNANDEZ";5.000;4.000;6.400;1.600
Girasol;1995/96;CHACO;"COMANDANTE FERNANDEZ";1.800;1.650;2.025;1.227
Girasol;1996/97;CHACO;"COMANDANTE FERNANDEZ";1.000;1.000;1.500;1.500
Girasol;1997/98;CHACO;"COMANDANTE FERNANDEZ";4.000;4.000;5.600;1.400
Girasol;1998/99;CHACO;"COMANDANTE FERNANDEZ";15.000;15.000;27.000;1.800
Girasol;1999/00;CHACO;"COMANDANTE FERNANDEZ";13.800;13.800;23.900;1.732
Girasol;2000/01;CHACO;"COMANDANTE FERNANDEZ";8.000;7.500;9.600;1.280
Girasol;2001/02;CHACO;"COMANDANTE FERNANDEZ";10.000;10.000;20.000;2.000
Girasol;2002/03;CHACO;"COMANDANTE FERNANDEZ";22.000;22.000;39.600;1.800
Girasol;2003/04;CHACO;"COMANDANTE FERNANDEZ";18.000;18.000;33.179;1.843
Girasol;2004/05;CHACO;"COMANDANTE FERNANDEZ";10.000;4.000;4.800;1.200
Girasol;2005/06;CHACO;"COMANDANTE FERNANDEZ";15.400;13.900;28.200;2.029
Girasol;2006/07;CHACO;"COMANDANTE FERNANDEZ";17.600;17.600;26.400;1.500
Girasol;2007/08;CHACO;"COMANDANTE FERNANDEZ";10.500;9.000;13.500;1.500
Girasol;2008/09;CHACO;"COMANDANTE FERNANDEZ";7.800;7.800;8.580;1.100
Girasol;2009/10;CHACO;"COMANDANTE FERNANDEZ";4.000;3.750;2.250;600
Girasol;2010/11;CHACO;"COMANDANTE FERNANDEZ";6.000;6.000;12.300;2.050
Girasol;2011/12;CHACO;"COMANDANTE FERNANDEZ";22.000;19.700;31.520;1.600
Girasol;2012/13;CHACO;"COMANDANTE FERNANDEZ";31.000;29.800;41.720;1.400
Girasol;2013/14;CHACO;"COMANDANTE FERNANDEZ";13.000;13.000;14.300;1.100
Girasol;2014/15;CHACO;"COMANDANTE FERNANDEZ";10.000;9.700;16.975;1.750
Girasol;2015/16;CHACO;"COMANDANTE FERNANDEZ";27.450;27.050;47.327;1.750
Girasol;2016/17;CHACO;"COMANDANTE FERNANDEZ";35.000;34.500;44.850;1.300
Girasol;2017/18;CHACO;"COMANDANTE FERNANDEZ";33.100;33.100;52.960;1.600
Girasol;1980/81;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";6.000;500;250;500
Girasol;1981/82;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.800;1.800;2.400;1.333
Girasol;1982/83;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";15.000;13.700;16.850;1.230
Girasol;1983/84;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";14.000;13.000;11.960;920
Girasol;1984/85;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";21.000;21.000;27.000;1.286
Girasol;1985/86;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";20.000;19.500;25.000;1.282
Girasol;1986/87;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";8.000;3.000;3.000;1.000
Girasol;1987/88;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";16.400;12.700;16.500;1.299
Girasol;1988/89;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";4.200;3.350;2.900;866
Girasol;1989/90;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";28.000;27.500;37.500;1.364
Girasol;1990/91;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";3.300;2.300;3.200;1.391
Girasol;1991/92;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";2.000;800;1.000;1.250
Girasol;1992/93;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";4.300;1.900;2.900;1.526
Girasol;1993/94;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.400;1.400;2.000;1.429
Girasol;1994/95;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";3.000;3.000;5.500;1.833
Girasol;1995/96;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";1.800;1.600;2.900;1.813
Girasol;1996/97;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";5.500;3.500;5.300;1.514
Girasol;1997/98;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";2.800;2.800;3.600;1.286
Girasol;1998/99;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";6.000;5.500;9.400;1.709
Girasol;1999/00;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";14.400;14.400;24.490;1.701
Girasol;2000/01;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";10.000;10.000;12.800;1.280
Girasol;2001/02;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";8.000;8.000;15.200;1.900
Girasol;2002/03;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";12.000;9.500;14.200;1.495
Girasol;2003/04;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";10.000;10.000;16.590;1.659
Girasol;2004/05;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";8.000;8.000;9.700;1.213
Girasol;2005/06;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";17.000;14.800;30.000;2.027
Girasol;2006/07;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";16.400;16.400;27.880;1.700
Girasol;2007/08;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";13.500;13.500;21.600;1.600
Girasol;2008/09;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";10.000;6.500;7.800;1.200
Girasol;2009/10;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";3.250;3.040;1.520;500
Girasol;2010/11;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";6.000;6.000;10.500;1.750
Girasol;2011/12;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";5.000;4.750;7.600;1.600
Girasol;2012/13;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";9.000;9.000;14.400;1.600
Girasol;2013/14;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";8.600;8.250;6.600;800
Girasol;2014/15;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";9.500;9.200;19.320;2.100
Girasol;2015/16;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";18.500;17.950;28.720;1.600
Girasol;2016/17;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";33.440;31.690;47.535;1.500
Girasol;2017/18;CHACO;"FRAY JUSTO SANTA MARIA DE ORO";17.281;16.881;28.698;1.700
Girasol;1980/81;CHACO;"GENERAL BELGRANO";4.000;2.000;1.000;500
Girasol;1981/82;CHACO;"GENERAL BELGRANO";4.000;3.500;3.800;1.086
Girasol;1982/83;CHACO;"GENERAL BELGRANO";5.000;5.000;7.200;1.440
Girasol;1983/84;CHACO;"GENERAL BELGRANO";2.100;2.000;1.800;900
Girasol;1984/85;CHACO;"GENERAL BELGRANO";4.500;4.500;5.400;1.200
Girasol;1985/86;CHACO;"GENERAL BELGRANO";8.200;8.200;10.500;1.280
Girasol;1986/87;CHACO;"GENERAL BELGRANO";3.000;2.500;2.500;1.000
Girasol;1987/88;CHACO;"GENERAL BELGRANO";4.500;4.500;6.700;1.489
Girasol;1988/89;CHACO;"GENERAL BELGRANO";3.540;2.750;2.600;945
Girasol;1989/90;CHACO;"GENERAL BELGRANO";8.000;7.600;8.500;1.118
Girasol;1990/91;CHACO;"GENERAL BELGRANO";1.600;1.600;2.200;1.375
Girasol;1991/92;CHACO;"GENERAL BELGRANO";900;700;900;1.286
Girasol;1992/93;CHACO;"GENERAL BELGRANO";1.000;800;1.300;1.625
Girasol;1993/94;CHACO;"GENERAL BELGRANO";1.500;1.000;1.000;1.000
Girasol;1994/95;CHACO;"GENERAL BELGRANO";3.500;1.800;3.500;1.944
Girasol;1995/96;CHACO;"GENERAL BELGRANO";1.750;1.750;3.000;1.714
Girasol;1996/97;CHACO;"GENERAL BELGRANO";3.000;3.000;4.500;1.500
Girasol;1997/98;CHACO;"GENERAL BELGRANO";2.000;2.000;2.800;1.400
Girasol;1998/99;CHACO;"GENERAL BELGRANO";8.000;8.000;14.400;1.800
Girasol;1999/00;CHACO;"GENERAL BELGRANO";18.000;18.000;33.400;1.856
Girasol;2000/01;CHACO;"GENERAL BELGRANO";14.500;14.500;18.850;1.300
Girasol;2001/02;CHACO;"GENERAL BELGRANO";15.000;15.000;30.000;2.000
Girasol;2002/03;CHACO;"GENERAL BELGRANO";23.000;23.000;41.400;1.800
Girasol;2003/04;CHACO;"GENERAL BELGRANO";18.000;18.000;31.520;1.751
Girasol;2004/05;CHACO;"GENERAL BELGRANO";13.000;13.000;16.550;1.273
Girasol;2005/06;CHACO;"GENERAL BELGRANO";29.000;25.900;57.000;2.201
Girasol;2006/07;CHACO;"GENERAL BELGRANO";29.600;29.600;47.360;1.600
Girasol;2007/08;CHACO;"GENERAL BELGRANO";35.000;35.000;59.500;1.700
Girasol;2008/09;CHACO;"GENERAL BELGRANO";15.500;10.500;11.550;1.100
Girasol;2009/10;CHACO;"GENERAL BELGRANO";530;530;320;604
Girasol;2010/11;CHACO;"GENERAL BELGRANO";11.000;11.000;22.000;2.000
Girasol;2011/12;CHACO;"GENERAL BELGRANO";18.000;15.800;27.650;1.750
Girasol;2012/13;CHACO;"GENERAL BELGRANO";20.000;20.000;31.000;1.550
Girasol;2013/14;CHACO;"GENERAL BELGRANO";15.000;14.750;14.010;950
Girasol;2014/15;CHACO;"GENERAL BELGRANO";4.800;4.600;9.200;2.000
Girasol;2015/16;CHACO;"GENERAL BELGRANO";10.500;10.200;18.570;1.821
Girasol;2016/17;CHACO;"GENERAL BELGRANO";19.000;19.000;28.500;1.500
Girasol;2017/18;CHACO;"GENERAL BELGRANO";17.583;17.133;30.839;1.800
Girasol;1980/81;CHACO;"GENERAL DONOVAN";450;400;300;750
Girasol;1981/82;CHACO;"GENERAL DONOVAN";400;400;450;1.125
Girasol;1982/83;CHACO;"GENERAL DONOVAN";450;450;560;1.244
Girasol;1983/84;CHACO;"GENERAL DONOVAN";100;100;80;800
Girasol;1984/85;CHACO;"GENERAL DONOVAN";150;150;165;1.100
Girasol;1985/86;CHACO;"GENERAL DONOVAN";200;200;240;1.200
Girasol;1986/87;CHACO;"GENERAL DONOVAN";100;100;120;1.200
Girasol;1987/88;CHACO;"GENERAL DONOVAN";150;150;200;1.333
Girasol;1988/89;CHACO;"GENERAL DONOVAN";160;150;130;867
Girasol;1989/90;CHACO;"GENERAL DONOVAN";150;150;150;1.000
Girasol;1993/94;CHACO;"GENERAL DONOVAN";4.200;4.200;7.000;1.667
Girasol;1998/99;CHACO;"GENERAL DONOVAN";0;0;0;0
Girasol;1999/00;CHACO;"GENERAL DONOVAN";400;400;600;1.500
Girasol;2000/01;CHACO;"GENERAL DONOVAN";300;300;400;1.333
Girasol;2001/02;CHACO;"GENERAL DONOVAN";300;300;540;1.800
Girasol;2002/03;CHACO;"GENERAL DONOVAN";500;500;800;1.600
Girasol;2003/04;CHACO;"GENERAL DONOVAN";500;500;876;1.752
Girasol;2004/05;CHACO;"GENERAL DONOVAN";200;200;250;1.250
Girasol;2005/06;CHACO;"GENERAL DONOVAN";900;900;1.980;2.200
Girasol;2006/07;CHACO;"GENERAL DONOVAN";1.500;1.500;2.250;1.500
Girasol;2007/08;CHACO;"GENERAL DONOVAN";800;800;1.200;1.500
Girasol;2008/09;CHACO;"GENERAL DONOVAN";1.300;1.300;1.690;1.300
Girasol;2009/10;CHACO;"GENERAL DONOVAN";1.500;1.350;680;504
Girasol;2010/11;CHACO;"GENERAL DONOVAN";1.500;1.500;2.850;1.900
Girasol;2011/12;CHACO;"GENERAL DONOVAN";1.200;1.150;2.070;1.800
Girasol;2012/13;CHACO;"GENERAL DONOVAN";500;500;700;1.400
Girasol;1980/81;CHACO;"GENERAL GUEMES";300;50;20;400
Girasol;1981/82;CHACO;"GENERAL GUEMES";600;600;650;1.083
Girasol;1982/83;CHACO;"GENERAL GUEMES";2.000;2.000;2.000;1.000
Girasol;1983/84;CHACO;"GENERAL GUEMES";1.800;1.800;1.530;850
Girasol;1984/85;CHACO;"GENERAL GUEMES";2.500;2.500;2.600;1.040
Girasol;1985/86;CHACO;"GENERAL GUEMES";3.500;3.500;3.500;1.000
Girasol;1986/87;CHACO;"GENERAL GUEMES";1.000;700;720;1.029
Girasol;1987/88;CHACO;"GENERAL GUEMES";1.500;1.500;1.950;1.300
Girasol;1989/90;CHACO;"GENERAL GUEMES";1.000;1.000;1.000;1.000
Girasol;1990/91;CHACO;"GENERAL GUEMES";900;900;1.200;1.333
Girasol;1991/92;CHACO;"GENERAL GUEMES";500;200;300;1.500
Girasol;1992/93;CHACO;"GENERAL GUEMES";300;250;300;1.200
Girasol;1994/95;CHACO;"GENERAL GUEMES";500;500;800;1.600
Girasol;1995/96;CHACO;"GENERAL GUEMES";125;125;200;1.600
Girasol;1998/99;CHACO;"GENERAL GUEMES";2.000;2.000;3.600;1.800
Girasol;1999/00;CHACO;"GENERAL GUEMES";500;500;750;1.500
Girasol;2000/01;CHACO;"GENERAL GUEMES";500;500;600;1.200
Girasol;2005/06;CHACO;"GENERAL GUEMES";1.000;500;1.100;2.200
Girasol;2006/07;CHACO;"GENERAL GUEMES";4.000;4.000;6.400;1.600
Girasol;2007/08;CHACO;"GENERAL GUEMES";3.500;3.500;5.250;1.500
Girasol;2008/09;CHACO;"GENERAL GUEMES";2.000;1.000;1.000;1.000
Girasol;2009/10;CHACO;"GENERAL GUEMES";2.450;2.250;1.580;702
Girasol;2010/11;CHACO;"GENERAL GUEMES";3.500;3.500;5.600;1.600
Girasol;2011/12;CHACO;"GENERAL GUEMES";2.700;2.450;4.170;1.702
Girasol;2012/13;CHACO;"GENERAL GUEMES";4.000;3.700;4.440;1.200
Girasol;2013/14;CHACO;"GENERAL GUEMES";2.800;2.800;2.660;950
Girasol;2014/15;CHACO;"GENERAL GUEMES";1.900;1.830;3.110;1.699
Girasol;2015/16;CHACO;"GENERAL GUEMES";6.362;6.282;10.365;1.650
Girasol;2016/17;CHACO;"GENERAL GUEMES";12.000;11.700;15.210;1.300
Girasol;2017/18;CHACO;"GENERAL GUEMES";6.848;6.848;11.642;1.700
Girasol;1980/81;CHACO;INDEPENDENCIA;3.000;1.500;1.050;700
Girasol;1981/82;CHACO;INDEPENDENCIA;3.500;3.000;3.500;1.167
Girasol;1982/83;CHACO;INDEPENDENCIA;6.500;6.500;9.400;1.446
Girasol;1983/84;CHACO;INDEPENDENCIA;2.800;2.500;2.300;920
Girasol;1984/85;CHACO;INDEPENDENCIA;7.000;7.000;8.530;1.219
Girasol;1985/86;CHACO;INDEPENDENCIA;13.000;13.000;16.000;1.231
Girasol;1986/87;CHACO;INDEPENDENCIA;4.000;3.400;3.000;882
Girasol;1987/88;CHACO;INDEPENDENCIA;6.500;6.500;9.500;1.462
Girasol;1988/89;CHACO;INDEPENDENCIA;500;400;360;900
Girasol;1989/90;CHACO;INDEPENDENCIA;6.000;6.000;6.900;1.150
Girasol;1990/91;CHACO;INDEPENDENCIA;4.000;3.500;4.800;1.371
Girasol;1991/92;CHACO;INDEPENDENCIA;2.300;2.300;2.900;1.261
Girasol;1992/93;CHACO;INDEPENDENCIA;3.500;2.000;3.200;1.600
Girasol;1994/95;CHACO;INDEPENDENCIA;3.500;2.700;4.320;1.600
Girasol;1995/96;CHACO;INDEPENDENCIA;1.520;1.370;2.600;1.898
Girasol;1996/97;CHACO;INDEPENDENCIA;1.500;1.000;1.500;1.500
Girasol;1997/98;CHACO;INDEPENDENCIA;2.100;2.100;2.900;1.381
Girasol;1998/99;CHACO;INDEPENDENCIA;8.000;8.000;14.800;1.850
Girasol;1999/00;CHACO;INDEPENDENCIA;8.000;8.000;14.400;1.800
Girasol;2000/01;CHACO;INDEPENDENCIA;6.000;6.000;7.800;1.300
Girasol;2001/02;CHACO;INDEPENDENCIA;10.000;10.000;20.000;2.000
Girasol;2002/03;CHACO;INDEPENDENCIA;16.000;16.000;28.800;1.800
Girasol;2003/04;CHACO;INDEPENDENCIA;20.000;20.000;33.179;1.659
Girasol;2004/05;CHACO;INDEPENDENCIA;10.000;6.000;6.780;1.130
Girasol;2005/06;CHACO;INDEPENDENCIA;18.000;16.600;34.500;2.078
Girasol;2006/07;CHACO;INDEPENDENCIA;17.600;17.600;28.160;1.600
Girasol;2007/08;CHACO;INDEPENDENCIA;18.750;18.750;31.880;1.700
Girasol;2008/09;CHACO;INDEPENDENCIA;9.000;9.000;9.900;1.100
Girasol;2009/10;CHACO;INDEPENDENCIA;360;360;220;611
Girasol;2010/11;CHACO;INDEPENDENCIA;12.000;12.000;27.600;2.300
Girasol;2011/12;CHACO;INDEPENDENCIA;17.000;15.500;26.350;1.700
Girasol;2012/13;CHACO;INDEPENDENCIA;31.000;29.000;42.050;1.450
Girasol;2013/14;CHACO;INDEPENDENCIA;9.700;9.500;8.550;900
Girasol;2014/15;CHACO;INDEPENDENCIA;15.000;14.700;24.990;1.700
Girasol;2015/16;CHACO;INDEPENDENCIA;43.310;42.610;78.829;1.850
Girasol;2016/17;CHACO;INDEPENDENCIA;45.000;45.000;56.250;1.250
Girasol;2017/18;CHACO;INDEPENDENCIA;49.785;49.785;79.656;1.600
Girasol;1980/81;CHACO;LIBERTAD;200;170;115;676
Girasol;1981/82;CHACO;LIBERTAD;200;200;220;1.100
Girasol;1982/83;CHACO;LIBERTAD;300;300;300;1.000
Girasol;1984/85;CHACO;LIBERTAD;50;50;55;1.100
Girasol;1985/86;CHACO;LIBERTAD;50;50;55;1.100
Girasol;1987/88;CHACO;LIBERTAD;200;200;260;1.300
Girasol;1989/90;CHACO;LIBERTAD;150;150;180;1.200
Girasol;1998/99;CHACO;LIBERTAD;0;0;0;0
Girasol;1999/00;CHACO;LIBERTAD;400;400;600;1.500
Girasol;2000/01;CHACO;LIBERTAD;300;300;390;1.300
Girasol;2001/02;CHACO;LIBERTAD;300;300;510;1.700
Girasol;2002/03;CHACO;LIBERTAD;500;500;800;1.600
Girasol;2003/04;CHACO;LIBERTAD;500;500;876;1.752
Girasol;2004/05;CHACO;LIBERTAD;300;300;365;1.217
Girasol;2005/06;CHACO;LIBERTAD;900;900;1.980;2.200
Girasol;2006/07;CHACO;LIBERTAD;2.250;2.250;3.380;1.502
Girasol;2007/08;CHACO;LIBERTAD;1.600;1.600;2.720;1.700
Girasol;2008/09;CHACO;LIBERTAD;1.600;1.600;2.080;1.300
Girasol;2009/10;CHACO;LIBERTAD;3.000;3.000;1.800;600
Girasol;2010/11;CHACO;LIBERTAD;2.000;2.000;3.800;1.900
Girasol;2011/12;CHACO;LIBERTAD;1.500;1.430;2.290;1.601
Girasol;1980/81;CHACO;"LIBERTADOR GENERAL SAN MARTIN";2.000;800;520;650
